split,model,calibrated,coverage,metric,mean,std,min,max,n_seeds
lab_heldout_haib,tiny_cnn,False,0.8,auprc,0.6348401850017847,0.0076522295078555475,0.6266942842541415,0.641877902178924,3
lab_heldout_haib,tiny_cnn,False,0.8,auroc,0.7141297141374308,0.003328550335156334,0.7116357697957442,0.7179093585233656,3
lab_heldout_haib,tiny_cnn,False,0.8,ece,0.08270522911376645,0.01383783759161365,0.07269833723462348,0.09849673954152267,3
lab_heldout_haib,tiny_cnn,False,0.8,brier,0.2200133598461442,0.003360611513264853,0.21661346576495952,0.2233332605652818,3
lab_heldout_haib,tiny_cnn,False,1.0,auprc,0.6435810942985268,0.001862011790335536,0.641642927762428,0.6453562301492957,3
lab_heldout_haib,tiny_cnn,False,1.0,auroc,0.6970847338935574,0.002674469039504677,0.6939978991596638,0.6987079831932772,3
lab_heldout_haib,tiny_cnn,False,1.0,ece,0.09193565028775585,0.01512301658195728,0.08198465039709306,0.1093384923230185,3
lab_heldout_haib,tiny_cnn,False,1.0,brier,0.22625131263987966,0.002692760358098244,0.22354974054754892,0.2289351738972016,3
lab_heldout_haib,tiny_cnn,True,0.2,auprc,0.5635834645891246,0.02948730124656516,0.5320571707603824,0.5904853067984368,3
lab_heldout_haib,tiny_cnn,True,0.2,auroc,0.782366070503319,0.01311227521467767,0.7694791565759307,0.7956926480076193,3
lab_heldout_haib,tiny_cnn,True,0.2,ece,0.10710792441289535,0.0038437112958347166,0.10291372210613564,0.1104622513945201,3
lab_heldout_haib,tiny_cnn,True,0.2,brier,0.18299610488384857,0.005160618835324922,0.17740767320393405,0.1875817057418034,3
lab_heldout_haib,tiny_cnn,True,0.4,auprc,0.5821405654976154,0.01749118691442427,0.5629123803857734,0.5971071614541781,3
lab_heldout_haib,tiny_cnn,True,0.4,auroc,0.7435048745752019,0.00806052581311458,0.734461689725402,0.7499337378810073,3
lab_heldout_haib,tiny_cnn,True,0.4,ece,0.07335263470769267,0.01022935571725911,0.06723079839996163,0.0851618131775428,3
lab_heldout_haib,tiny_cnn,True,0.4,brier,0.20140178149232799,0.003734572655843901,0.19709122958828593,0.20366377967116445,3
lab_heldout_haib,tiny_cnn,True,0.6,auprc,0.6069352373682642,0.007805274399291709,0.5997064037818309,0.6152112292368153,3
lab_heldout_haib,tiny_cnn,True,0.6,auroc,0.7253172332368308,0.0018054592982123731,0.7232658400975233,0.7266646795827124,3
lab_heldout_haib,tiny_cnn,True,0.6,ece,0.0741155816048815,0.010335523145532927,0.06626428928869176,0.08582524635340585,3
lab_heldout_haib,tiny_cnn,True,0.6,brier,0.2138786958088482,0.0011403139969675283,0.2129747451226265,0.21515980978894295,3
lab_heldout_haib,tiny_cnn,True,0.8,auprc,0.6288878072450196,0.002462625985940193,0.6260511053048019,0.6304775301013925,3
lab_heldout_haib,tiny_cnn,True,0.8,auroc,0.7114304325385826,0.0020518459954208088,0.7090649207692246,0.7127286766940764,3
lab_heldout_haib,tiny_cnn,True,0.8,ece,0.08958853713724611,0.004376530604770993,0.08593972148036662,0.0944409192656231,3
lab_heldout_haib,tiny_cnn,True,0.8,brier,0.22348697958945074,0.001931014665634367,0.22216884938900067,0.22570351610831918,3
lab_heldout_haib,tiny_cnn,True,1.0,auprc,0.6435810942985268,0.001862011790335536,0.641642927762428,0.6453562301492957,3
lab_heldout_haib,tiny_cnn,True,1.0,auroc,0.6970847338935574,0.002674469039504677,0.6939978991596638,0.6987079831932772,3
lab_heldout_haib,tiny_cnn,True,1.0,ece,0.10307466028012324,0.0037596709375694705,0.0999514165420367,0.10724762988035474,3
lab_heldout_haib,tiny_cnn,True,1.0,brier,0.22899402462889387,0.0013975598055752851,0.22812428691808836,0.23060611081595708,3
